0.15523498,0.070669271,0.003754996,0.068641499,0.003674835,0.071077071,0.003602523,0.068752401,0.003651409,0.017117057,0.017666439,0.017370719,0.016714411,0.016804647,0.017514868,0.017813122,0.01700424,0.081652261,0.026603827,0.082009949,0.014088071,0.080303222,0.027935794,0.081128344,0.013280578,0.069816776,0.072502814,0.038895406,0.038643025,0.077516682,0.076259382,0.038427453,0.038489897,0.13623859,0.033734079,0.077203199,0.032156583,0.14091332,0.03238707,0.077286802,0.03382593,0.052345641,0.04977477,0.049773175,0.051043957,0.051252246,0.050882749,0.050203972,0.053461898,0.060680918,0.046388861,0.05974853,0.041915193,0.060101889,0.046375278,0.061784867,0.041770935,0.6477741,0.61649615,0.4718352689,0.0361916048,0.9920187408,9.3998499222,0.9819225225,5.3727765833,37.8996530493,1.2683203378,1.8661307954,0.0427763389,0.1556294986,-0.8590382872,0.9694761829,0.0889249978,0
0.15449072,0.069573767,0.003356056,0.066139229,0.003406581,0.068337083,0.00356363,0.0681822,0.003657745,0.01556688,0.016407462,0.016612304,0.015740152,0.016060065,0.01810159,0.018113775,0.016458033,0.076612763,0.027871488,0.077376306,0.012429818,0.080104649,0.030252695,0.082821466,0.012490818,0.067912817,0.088287011,0.035942618,0.037293263,0.07836242,0.089057639,0.037195373,0.03570427,0.14738286,0.030839732,0.073869646,0.032117743,0.15719301,0.032753937,0.074450068,0.029727934,0.050681654,0.047403775,0.049429417,0.052540753,0.054733925,0.050294194,0.047661781,0.049607661,0.059281092,0.043510586,0.061906904,0.042179603,0.062885985,0.044272177,0.058474064,0.040612977,0.645962,0.61274666,0.4718407803,0.0355838301,0.9920382707,9.3446480615,0.9822218286,5.3643150777,37.6789789386,1.2460312872,1.8333280255,0.0423185991,0.1536360449,-0.8591659682,0.9679291946,0.0907787333,0
0.15389079,0.0691633,0.003780424,0.069544561,0.00343257,0.070091397,0.003562804,0.067600437,0.003531114,0.016590167,0.018158793,0.018020147,0.016314076,0.015811739,0.017489865,0.016777791,0.016451411,0.082523786,0.027669096,0.081978969,0.01350536,0.080015101,0.027860124,0.077594057,0.01330182,0.082288079,0.072825879,0.039027698,0.037998069,0.083397485,0.07040064,0.038104836,0.039440338,0.14627898,0.033325814,0.07880383,0.031630512,0.14323945,0.031259783,0.078893192,0.032535043,0.053765751,0.050175063,0.049675774,0.052143507,0.051653311,0.049133874,0.050451238,0.053802226,0.061837655,0.044279955,0.060912758,0.041729458,0.059788056,0.044082455,0.062589616,0.042747349,0.64463609,0.61593515,0.4720937862,0.0357059959,0.9918812521,9.3008873576,0.982157997,5.3612807858,37.5035336444,1.2334261769,1.815233411,0.0424090781,0.1540430784,-0.857109208,0.9666393965,0.1002771271,0
0.15721685,0.069313042,0.003919994,0.06933368,0.003722175,0.068667993,0.003693666,0.069735341,0.003797781,0.017330203,0.018669022,0.017948618,0.016526302,0.016557964,0.018185126,0.018024491,0.017076822,0.083621688,0.022686463,0.081588648,0.015323067,0.082989164,0.023395991,0.082574472,0.015153745,0.067699589,0.057973288,0.04318966,0.040865295,0.069886133,0.058197364,0.04382582,0.041424651,0.11578219,0.033115331,0.083715469,0.033637386,0.11977409,0.033660315,0.083609052,0.033402227,0.052456897,0.050309319,0.050652333,0.053276092,0.053520754,0.050717808,0.051329412,0.053832732,0.061302178,0.043870378,0.062042613,0.043169696,0.061617818,0.044336095,0.062495098,0.043471016,0.65187758,0.62090331,0.4707596866,0.0371780932,0.9922102131,9.6261888494,0.9814118696,5.4128118281,38.8066604769,1.246616016,1.8356683991,0.0435089517,0.1588714167,-0.8543004473,0.9671453733,0.1060797551,0
0.15554753,0.069729872,0.003562896,0.067229941,0.003520766,0.069489375,0.00360797,0.06910827,0.003565736,0.016205402,0.016927516,0.016669828,0.016327817,0.016816895,0.018489027,0.018096996,0.016735196,0.077561997,0.028260337,0.078654252,0.014319533,0.082911402,0.029583851,0.081826471,0.013794805,0.079660334,0.074709333,0.038894176,0.038573526,0.089797057,0.077423729,0.039336413,0.036481589,0.13964607,0.031150555,0.078135476,0.033430673,0.14946003,0.033786468,0.075344868,0.030565962,0.049106196,0.049006596,0.051394679,0.054332014,0.053577341,0.050561182,0.048807841,0.050245978,0.058387596,0.045630004,0.061614018,0.042842958,0.061856542,0.045966346,0.058423851,0.041559838,0.64154482,0.61840755,0.4737805451,0.0360373705,0.9915788697,9.1581031495,0.9819996396,5.3298582266,36.9301196614,1.2420107595,1.8279982499,0.0426606632,0.1551226818,-0.8569516693,0.9672540083,0.0962929848,0
0.15487903,0.069214299,0.003548092,0.066691965,0.003388103,0.068901658,0.003722317,0.069312483,0.003779543,0.016300617,0.016890941,0.016967215,0.016020346,0.016675254,0.018400978,0.017940581,0.016567143,0.077198118,0.028172666,0.078723788,0.013727497,0.08373674,0.03042439,0.083109573,0.013960557,0.080035202,0.073733382,0.038523193,0.038592,0.089202799,0.078694016,0.039978247,0.036807451,0.14262781,0.030001206,0.079306155,0.033211779,0.15550092,0.033713434,0.076752156,0.029923225,0.050352436,0.048842374,0.050638724,0.05423294,0.053879254,0.049471334,0.048246507,0.049800318,0.058904175,0.044953559,0.061624683,0.04330875,0.061979227,0.045656331,0.058625046,0.040841892,0.64421511,0.61337858,0.4679742008,0.036143502,0.9917073783,9.2804197262,0.9819594013,5.360999041,37.4211672022,1.2437146071,1.8306280964,0.0427456066,0.1554460749,-0.8571215307,0.9674147549,0.1007143473,0
0.1546516,0.070322193,0.003468621,0.067783087,0.003496449,0.070418596,0.003532392,0.069160782,0.003690623,0.016683342,0.016615612,0.016463472,0.016532408,0.016560478,0.018436356,0.018261915,0.016722532,0.077641368,0.027290177,0.079703853,0.014678003,0.084019378,0.027434213,0.083587438,0.014354984,0.068622485,0.078093112,0.040211983,0.040950716,0.074206918,0.076625362,0.041764744,0.03925433,0.13633485,0.031203398,0.081849106,0.033279594,0.14327875,0.03437848,0.079762377,0.030441115,0.049893908,0.049748972,0.051779073,0.054715112,0.054352947,0.050717715,0.048408166,0.049880993,0.059406377,0.045456391,0.062426455,0.043085277,0.061570685,0.045655422,0.058319371,0.041189056,0.64466977,0.61808473,0.4662763374,0.0373888292,0.9912432964,9.1465971159,0.9813101666,5.327338558,36.8825956558,1.2661485439,1.8640849231,0.0436685307,0.1595567075,-0.8548039788,0.9686182066,0.0898670152,0
0.15449886,0.070346452,0.003626638,0.066755995,0.003623623,0.070723087,0.00365832,0.069365434,0.003699119,0.016203729,0.016982555,0.016374301,0.016127726,0.016773343,0.01774472,0.017551713,0.016383074,0.077577494,0.027348371,0.077753089,0.013214028,0.083269954,0.026066078,0.080754764,0.012880754,0.083069757,0.065511651,0.036451638,0.036919534,0.085152507,0.065854311,0.037270892,0.0352077,0.13814287,0.029569533,0.075944811,0.03295809,0.1419028,0.031685747,0.074361324,0.030337991,0.049686972,0.048559494,0.051188201,0.054868784,0.053142875,0.049383409,0.048744023,0.050838374,0.059565112,0.04580088,0.063126802,0.042232241,0.06269066,0.045108199,0.059486486,0.041149497,0.64774084,0.61802649,0.4715750723,0.0367024103,0.9916905138,9.3141834536,0.9816616222,5.3627215781,37.5559068669,1.2569703102,1.8502167273,0.0431571525,0.157311656,-0.8567448805,0.9683091659,0.0900800258,0
0.15358554,0.070085369,0.003648647,0.068923518,0.003583185,0.069258764,0.003476477,0.068919912,0.003330209,0.017051129,0.017819155,0.016798733,0.016296221,0.016183475,0.017222799,0.017180426,0.016374018,0.081044465,0.022850132,0.080429189,0.013697902,0.080435954,0.02442475,0.082117781,0.013877093,0.068908952,0.059854891,0.040085904,0.038838189,0.070441648,0.06284333,0.041810051,0.038497254,0.12342106,0.031937759,0.081309095,0.031831156,0.1275502,0.032385055,0.082181744,0.031422269,0.052501865,0.049831584,0.050030679,0.052877687,0.052685272,0.051582813,0.049940038,0.05296291,0.060800008,0.043836124,0.062968351,0.042384353,0.062858127,0.044011064,0.063177414,0.041798525,0.65490961,0.61758775,0.4800607733,0.0335871836,0.9924189352,9.4619795834,0.9832073244,5.415347531,38.1531874572,1.2123778779,1.7826866916,0.0408157695,0.1469997691,-0.8628833734,0.9660500967,0.1012958403,1
0.15471412,0.069460578,0.00343478,0.067621581,0.003628495,0.069901712,0.003733971,0.069355831,0.003757065,0.016603611,0.017160399,0.016778583,0.016913785,0.016852476,0.017741723,0.017931636,0.01683359,0.078001536,0.026435208,0.080753088,0.014171028,0.083347969,0.028458435,0.081097081,0.013886349,0.068173751,0.078122191,0.039205477,0.039079674,0.078338794,0.077912658,0.040313903,0.038456008,0.13317382,0.032358985,0.079583786,0.032944407,0.1423889,0.033057779,0.077843271,0.031009935,0.050940547,0.050519273,0.05163518,0.053599719,0.053495146,0.049837496,0.048923645,0.050896477,0.060247477,0.045127761,0.06210994,0.043278504,0.061437216,0.045907807,0.058773577,0.041438885,0.6453504,0.61877626,0.4751856802,0.0366787407,0.9914858077,9.1751040652,0.9816752895,5.3308905273,36.9975918076,1.2559279024,1.8486969271,0.0431401638,0.1572316259,-0.856038441,0.9681064304,0.0923255514,0
